time,high
4856,1.01725
4857,1.01777
4858,1.01796
4859,1.01864
4860,1.01854
4861,1.0174
4862,1.01713
4863,1.01821
4864,1.01833
4865,1.01755
4866,1.01672
4867,1.01551
4868,1.01523
4869,1.01562
4870,1.01544
4871,1.0152
4872,1.01439
4873,1.01373
4874,1.01322
4875,1.01253
4876,1.01147
4877,1.01183
4878,1.0104
4879,1.0083
4880,1.0093
4881,1.00913
4882,1.00875
4883,1.00733
4884,1.0073
4885,1.00657
4886,1.0047
4887,1.0041
4888,1.00463
4889,1.0049
4890,1.00551
4891,1.00417
4892,1.00306
4893,1.0029
4894,1.00261
4895,1.0018
4896,1.0039
4897,1.00295
4898,1.00178
4899,1.00142
4900,1.00274
4901,1.00692
4902,1.00552
4903,1.00587
4904,1.00635
4905,1.00736
4906,1.00726
4907,1.00645
4908,1.00623
4909,1.00471
4910,1.00414
4911,1.004
4912,1.0042
4913,1.00341
4914,1.00396
4915,1.00452
4916,1.00415
4917,1.00468
4918,1.0041
4919,1.00407
4920,1.00505
4921,1.00523
4922,1.00482
4923,1.00413
4924,1.00675
4925,1.00697
4926,1.01016
4927,1.00491
4928,1.01223
4929,1.0115
4930,1.00973
4931,1.00873
4932,1.00811
4933,1.00644
4934,1.0062
4935,1.0063
4936,1.0059
4937,1.0054
4938,1.00434
4939,1.0028
4940,1.0029
4941,1.00402
4942,1.00344
4943,1.00251
4944,1.00271
4945,1.00464
4946,1.00413
4947,1.00505
4948,1.0048
4949,1.00179
4950,1.00168
4951,1.00119
4952,0.99996
4953,1.00477
4954,1.00358
4955,1.0015
4956,1.00376
4957,1.00319
4958,1.00231
4959,1.002
4960,1.0024
4961,1.00265
4962,1.00275
4963,1.00335
4964,1.00412
4965,1.00377
4966,1.00336
4967,1.00315
4968,1.00248
4969,1.00359
4970,1.00326
4971,1.00486
4972,1.00593
4973,1.0066
4974,1.00764
4975,1.00846
4976,1.0088
4977,1.0098
4978,1.00901
4979,1.00936
4980,1.0083
4981,1.00833
4982,1.00881
4983,1.00766
4984,1.00836
4985,1.00846
4986,1.00848
4987,1.0089
4988,1.00977
4989,1.0099
4990,1.01114
4991,1.01141
4992,1.01102
4993,1.0105
4994,1.01055
4995,1.01118
4996,1.01491
4997,1.0149
4998,1.01579
4999,1.0175
5000,1.01593
5001,1.01466
5002,1.01657
5003,1.02014
5004,1.0198
5005,1.01769
5006,1.01775
5007,1.016
5008,1.01558
5009,1.01461
5010,1.0153
5011,1.0149
5012,1.0147
5013,1.01482
5014,1.01366
5015,1.01348
5016,1.01382
5017,1.01434
5018,1.01545
5019,1.0169
5020,1.0244
5021,1.02534
5022,1.02585
5023,1.02691
5024,1.02675
5025,1.02541
5026,1.02565
5027,1.0264
5028,1.02548
5029,1.02452
5030,1.02443
5031,1.0237
5032,1.0232
5033,1.02278
5034,1.0234
5035,1.0242
5036,1.0237
5037,1.02485
5038,1.0247
5039,1.0243
5040,1.0246
5041,1.0248
5042,1.02471
5043,1.02507
5044,1.02731
5045,1.02441
5046,1.0253
5047,1.0252
5048,1.02143
5049,1.02208
5050,1.0238
5051,1.02259
5052,1.02172
5053,1.02173
5054,1.01931
5055,1.01773
5056,1.0184
5057,1.01836
5058,1.0181
5059,1.0188
5060,1.01848
5061,1.01935
5062,1.0195
5063,1.02102
5064,1.02134
5065,1.02253
5066,1.02282
5067,1.02304
5068,1.02179
5069,1.01965
5070,1.01913
5071,1.0199
5072,1.01967
5073,1.02782
5074,1.0275
5075,1.0214
5076,1.02122
5077,1.01999
5078,1.0189
5079,1.02
5080,1.02116
5081,1.02336
5082,1.0233
5083,1.0228
5084,1.0231
5085,1.02215
5086,1.02082
5087,1.02033
5088,1.0198
5089,1.01934
5090,1.01935
5091,1.02089
5092,1.02135
5093,1.01712
5094,1.01681
5095,1.01724
5096,1.01858
5097,1.01971
5098,1.0243
5099,1.02553
5100,1.02338
5101,1.02392
5102,1.02376
5103,1.02287
5104,1.02127
5105,1.0216
5106,1.01866
5107,1.02046
5108,1.0212
5109,1.02107
5110,1.02136
5111,1.02169
5112,1.02183
5113,1.02136
5114,1.02033
5115,1.02019
5116,1.0213
5117,1.0212
5118,1.02112
5119,1.02094
5120,1.02087
5121,1.02225
5122,1.02283
5123,1.02543
5124,1.02431
5125,1.0258
5126,1.02477
5127,1.02549
5128,1.02514
5129,1.0223
5130,1.02251
5131,1.0229
5132,1.02273
5133,1.0226
5134,1.02267
5135,1.0223
5136,1.0223
5137,1.02237
5138,1.02328
5139,1.02502
5140,1.0245
5141,1.02427
5142,1.0232
5143,1.02291
5144,1.02293
5145,1.02362
5146,1.02221
5147,1.02081
5148,1.0178
5149,1.01525
5150,1.0149
5151,1.01529
5152,1.01509
5153,1.01405
5154,1.01282
5155,1.0133
5156,1.01298
5157,1.0127
5158,1.01224
5159,1.0122
5160,1.0133
5161,1.0134
5162,1.01443
5163,1.01474
5164,1.01472
5165,1.0147
5166,1.01521
5167,1.01522
5168,1.01588
5169,1.01526
5170,1.0151
5171,1.01551
5172,1.01545
5173,1.01716
5174,1.01565
5175,1.01524
5176,1.01404
5177,1.01377
5178,1.0116
5179,1.01425
5180,1.02121
5181,1.02206
5182,1.02083
5183,1.0204
5184,1.02029
5185,1.02071
5186,1.02121
5187,1.02147
5188,1.02068
5189,1.02156
5190,1.02231
5191,1.02258
5192,1.02343
5193,1.02163
5194,1.02193
5195,1.0216
5196,1.01658
5197,1.01367
5198,1.01749
5199,1.01732
5200,1.01685
5201,1.01711
5202,1.01641
5203,1.01666
5204,1.01765
5205,1.01882
5206,1.01994
5207,1.0198
5208,1.01968
5209,1.0196
5210,1.02031
5211,1.02041
5212,1.01991
5213,1.02246
5214,1.02215
5215,1.02203
5216,1.02543
5217,1.02527
5218,1.02369
5219,1.02296
5220,1.02456
5221,1.0241
5222,1.02107
5223,1.0178
5224,1.01976
5225,1.02129
5226,1.0211
5227,1.02141
5228,1.02204
5229,1.0223
5230,1.0227
5231,1.02264
5232,1.01956
5233,1.01973
5234,1.02211
5235,1.02242
5236,1.02165
5237,1.02261
5238,1.02405
5239,1.02413
5240,1.02404
5241,1.02316
5242,1.0226
5243,1.02409
5244,1.02408
5245,1.02676
5246,1.02699
5247,1.02676
5248,1.02543
5249,1.02408
5250,1.02627
5251,1.0275
5252,1.02751
5253,1.0275
5254,1.02744
5255,1.02623
5256,1.02594
5257,1.02623
5258,1.0265
5259,1.02635
5260,1.0269
5261,1.02937
5262,1.02865
5263,1.02763
5264,1.02827
5265,1.02797
5266,1.02767
5267,1.02674
5268,1.02481
5269,1.02444
5270,1.02454
5271,1.02389
5272,1.02426
5273,1.02327
5274,1.02359
5275,1.02117
5276,1.02132
5277,1.02105
5278,1.01962
5279,1.01895
5280,1.01803
5281,1.017
5282,1.017
5283,1.0173
5284,1.0166
5285,1.01641
5286,1.0171
5287,1.0182
5288,1.01937
5289,1.0193
5290,1.0187
5291,1.01801
5292,1.01911
5293,1.01889
5294,1.01977
5295,1.02002
5296,1.02098
5297,1.01967
5298,1.01874
5299,1.01699
5300,1.01468
5301,1.01666
5302,1.01601
5303,1.01605
5304,1.01737
5305,1.01721
5306,1.0172
5307,1.01714
5308,1.01622
5309,1.01661
5310,1.01762
5311,1.0173
5312,1.01705
5313,1.01673
5314,1.0174
5315,1.01724
5316,1.01864
5317,1.01942
5318,1.0198
5319,1.01962
5320,1.01953
5321,1.01952
5322,1.01963
5323,1.02122
5324,1.02339
5325,1.02393
5326,1.02426
5327,1.02501
5328,1.02537
5329,1.02482
5330,1.0249
5331,1.02482
5332,1.02522
5333,1.02484
5334,1.02387
5335,1.02366
5336,1.02396
5337,1.0239
5338,1.0237
5339,1.02373
5340,1.02392
5341,1.02375
5342,1.02317
5343,1.02361
5344,1.02386
5345,1.02366
5346,1.01777
5347,1.01854
5348,1.01703
5349,1.01874
5350,1.01927
5351,1.0184
5352,1.01846
5353,1.01843
5354,1.01749
5355,1.01759
5356,1.01799
5357,1.01812
5358,1.0186
5359,1.01788
5360,1.01768
5361,1.01756
5362,1.0174
5363,1.0177
5364,1.01832
5365,1.0186
5366,1.01859
5367,1.01887
5368,1.01884
5369,1.02148
5370,1.0209
5371,1.0192
5372,1.01932
5373,1.02014
5374,1.02023
5375,1.02149
5376,1.02193
5377,1.0222
5378,1.02125
5379,1.02053
5380,1.02055
5381,1.0193
5382,1.0197
5383,1.0196
5384,1.0196
5385,1.02
5386,1.02007
5387,1.0194
5388,1.0194
5389,1.01974
5390,1.0196
5391,1.02011
5392,1.02093
5393,1.02152
5394,1.02448
5395,1.02471
5396,1.02403
5397,1.02309
5398,1.02427
5399,1.02443
5400,1.02407
5401,1.02301
5402,1.0232
5403,1.02202
5404,1.02173
5405,1.02122
5406,1.0216
5407,1.0216
5408,1.02142
5409,1.021
5410,1.02095
5411,1.02163
5412,1.02192
5413,1.0219
5414,1.02165
5415,1.0219
5416,1.02145
5417,1.0218
5418,1.02259
5419,1.02307
5420,1.02454
5421,1.0261
5422,1.03462
5423,1.03349
5424,1.03566
5425,1.03686
5426,1.03358
5427,1.03284
5428,1.0319
5429,1.03055
5430,1.03033
5431,1.03014
5432,1.0305
5433,1.03023
5434,1.0304
5435,1.0298
5436,1.02884
5437,1.0292
5438,1.02934
5439,1.02854
5440,1.03138
5441,1.03321
5442,1.03413
5443,1.03416
5444,1.03429
5445,1.03402
5446,1.03517
5447,1.03644
5448,1.0361
5449,1.03534
5450,1.03394
5451,1.03326
5452,1.0325
5453,1.03264
5454,1.0326
5455,1.03393
5456,1.0328
5457,1.03235
5458,1.0325
5459,1.03158
5460,1.03132
5461,1.0318
5462,1.03225
5463,1.03244
5464,1.03232
5465,1.03165
5466,1.03041
5467,1.03085
5468,1.02988
5469,1.02977
5470,1.03223
5471,1.03226
5472,1.02804
5473,1.02819
5474,1.0262
5475,1.0268
5476,1.02674
5477,1.0267
5478,1.0262
5479,1.02637
5480,1.02428
5481,1.02561
5482,1.02605
5483,1.02624
5484,1.0263
5485,1.02672
5486,1.02684
5487,1.02574
5488,1.02531
5489,1.0256
5490,1.02523
5491,1.02553
5492,1.02515
5493,1.02494
5494,1.02112
5495,1.02476
5496,1.02086
5497,1.02147
5498,1.02373
5499,1.0201
5500,1.01961
5501,1.02405
5502,1.01784
5503,1.01655
5504,1.01642
5505,1.0164
5506,1.02401
5507,1.0167
5508,1.0164
5509,1.01616
5510,1.01612
5511,1.0169
5512,1.01698
5513,1.01636
5514,1.01653
5515,1.01693
5516,1.01628
5517,1.01605
5518,1.0142
5519,1.01424
5520,1.01361
5521,1.01465
5522,1.01782
5523,1.01949
5524,1.01837
5525,1.01738
5526,1.0179
5527,1.0181
5528,1.01712
5529,1.0173
5530,1.0173
5531,1.0174
5532,1.0175
5533,1.0174
5534,1.01765
5535,1.01795
5536,1.0177
5537,1.0184
5538,1.01853
5539,1.01866
5540,1.01675
5541,1.01841
5542,1.0184
5543,1.01822
5544,1.01745
5545,1.01708
5546,1.01738
5547,1.01985
5548,1.01734
5549,1.01711
5550,1.01704
5551,1.02028
5552,1.01907
5553,1.0181
5554,1.01923
5555,1.018
5556,1.01782
5557,1.0193
5558,1.01915
5559,1.01894
5560,1.0181
5561,1.01753
5562,1.01784
5563,1.01674
5564,1.01648
5565,1.01769
5566,1.01739
5567,1.01816
5568,1.01883
5569,1.01865
5570,1.01755
5571,1.01318
5572,1.01395
5573,1.01153
5574,1.00935
5575,1.00934
5576,1.0178
5577,1.01775
5578,1.0101
5579,1.0101
5580,1.0106
5581,1.0101
5582,1.00834
5583,1.00864
5584,1.00869
5585,1.00838
5586,1.00834
5587,1.00899
5588,1.00956
5589,1.0091
5590,1.00891
5591,1.00891
5592,1.00606
5593,1.00727
5594,1.00686
5595,1.00627
5596,1.00631
5597,1.00633
5598,1.00454
5599,1.00458
5600,1.0041
5601,1.00431
5602,1.00646
5603,1.0036
5604,1.0036
5605,1.00335
5606,1.00274
5607,1.00182
5608,1.00158
5609,1.00182
5610,1.00141
5611,1.00088
5612,1.00074
5613,0.99772
5614,0.99678
5615,0.99495
5616,0.9938
5617,0.99367
5618,0.99461
5619,0.9946
5620,1.00351
5621,0.9945
5622,1.00347
5623,0.99502
5624,0.99491
5625,0.99451
5626,0.99461
5627,0.9943
5628,0.99366
5629,0.9923
5630,0.99497
5631,0.99424
5632,0.99402
5633,0.99328
5634,1.00346
5635,0.99316
5636,1.00342
5637,1.00182
5638,1.00059
5639,0.99802
5640,0.99802
5641,0.99693
5642,0.9969
5643,0.9971
5644,0.99713
5645,0.99735
5646,0.99729
5647,0.9972
5648,0.99555
5649,0.99552
5650,1.00096
5651,1.0
5652,0.99621
5653,0.99704
5654,0.99594
5655,0.99564
5656,0.99584
5657,0.99499
5658,0.99367
5659,0.99399
5660,0.99317
5661,0.99944
5662,0.99991
5663,0.99738
5664,0.99676
5665,0.99676
5666,0.99755
5667,0.99734
5668,0.9971
5669,0.9971
5670,0.9973
5671,0.99876
5672,0.99928
5673,0.99905
5674,0.99895
5675,1.00079
5676,1.00045
5677,1.00335
5678,1.00236
5679,1.00121
5680,1.00114
5681,0.9998
5682,0.99948
5683,0.99788
5684,0.9974
5685,1.00006
5686,0.99822
5687,0.99641
5688,0.99751
5689,0.99741
5690,0.99786
5691,0.9979
5692,0.9977
5693,0.9977
5694,0.99744
5695,0.99717
5696,0.99707
5697,0.99703
5698,0.9975
5699,0.99716
5700,0.99641
5701,0.99912
5702,1.0008
5703,1.00235
5704,1.00159
5705,1.0033
5706,1.00751
5707,1.00893
5708,1.00211
5709,1.00029
5710,0.99831
5711,0.99733
5712,0.9967
5713,0.99692
5714,0.9964
5715,0.9964
5716,0.99854
5717,0.9977
5718,0.99661
5719,0.9959
5720,0.99518
5721,0.99451
5722,0.99377
5723,0.9935
5724,0.9929
5725,0.99281
5726,0.99248
5727,0.99439
5728,0.99505
5729,0.9944
5730,0.99662
5731,0.9995
5732,1.0
5733,1.00288
5734,1.00185
5735,1.00272
5736,1.00023
5737,1.00145
5738,1.00227
5739,1.00104
5740,0.99987
5741,1.0
5742,1.0006
5743,1.0003
5744,1.0012
5745,1.00135
5746,1.00106
5747,0.99928
5748,1.00004
5749,1.0008
5750,1.00063
5751,1.00071
5752,1.0034
5753,1.0034
5754,1.00547
5755,1.00498
5756,1.00435
5757,1.00367
5758,1.00413
5759,1.00281
5760,1.00304
5761,1.00351
5762,1.00273
5763,1.00313
5764,1.0031
5765,1.00226
5766,1.0018
5767,1.0021
5768,1.0026
5769,1.0035
5770,1.0033
5771,1.003
5772,1.00326
5773,1.0045
5774,1.0046
5775,1.00424
5776,1.00216
5777,1.00268
5778,0.9997
5779,0.99909
5780,1.00056
5781,1.00176
5782,1.00246
5783,1.00599
5784,1.0079
5785,1.007
5786,1.0066
5787,1.006
5788,1.0054
5789,1.00549
5790,1.0056
5791,1.0055
5792,1.00507
5793,1.0038
5794,1.00319
5795,1.003
5796,1.00267
5797,1.0018
5798,1.00203
5799,1.00263
5800,1.0033
5801,1.00485
5802,1.00469
5803,1.00296
5804,1.00222
5805,1.00069
5806,0.99998
5807,0.99829
5808,0.99489
5809,0.99599
5810,0.99544
5811,0.99601
5812,0.99562
5813,0.99496
5814,0.9951
5815,0.9954
5816,0.99534
5817,0.99586
5818,0.99624
5819,0.9963
5820,0.99625
5821,0.9967
5822,0.9976
5823,0.99788
5824,0.99961
5825,0.99901
5826,1.00077
5827,1.00173
5828,1.00039
5829,1.00292
5830,1.00169
5831,1.003
5832,1.00335
5833,1.00304
5834,0.99731
5835,0.99682
5836,0.99683
5837,0.9961
5838,0.99514
5839,0.99493
5840,0.99344
5841,0.99311
5842,0.99319
5843,0.99259
5844,0.99288
5845,0.99246
5846,0.99217
5847,0.99184
5848,0.9914
5849,0.99052
5850,0.99139
5851,0.99371
5852,0.99286
5853,0.99282
5854,0.9944
5855,0.99363
5856,0.99278
5857,0.99322
5858,0.99349
5859,0.99322
5860,0.9933
5861,0.9933
5862,0.9936
5863,0.99325
5864,0.9932
5865,0.9932
5866,0.99494
5867,0.9952
5868,0.9969
5869,0.99706
5870,0.99641
5871,0.9959
5872,0.99545
5873,0.9965
5874,0.99794
5875,0.99861
5876,0.9977
5877,0.99603
5878,0.99569
5879,0.99374
5880,0.99298
5881,0.9906
5882,0.99079
5883,0.99285
5884,0.99165
5885,0.99106
5886,0.9912
5887,0.99113
5888,0.9907
5889,0.9909
5890,0.9906
5891,0.98995
5892,0.99038
5893,0.9893
5894,0.98928
5895,0.98867
5896,0.98965
5897,0.99026
5898,0.99131
5899,0.99285
5900,0.99301
5901,0.99144
5902,0.99106
5903,0.99027
5904,0.98949
5905,0.99206
5906,0.995
5907,0.99543
5908,0.99754
5909,1.00027
5910,0.99982
5911,1.001
5912,1.00108
5913,1.001
5914,1.0013
5915,1.0006
5916,1.00007
5917,0.99914
5918,0.99901
5919,0.9991
5920,0.99947
5921,1.00011
5922,1.00148
5923,1.00038
5924,0.99977
5925,1.00042
5926,1.00176
5927,1.00289
5928,1.003
5929,1.00016
5930,0.9977
5931,0.99712
5932,0.99723
5933,1.0
5934,0.99996
5935,0.99988
5936,1.0
5937,1.0001
5938,1.0004
5939,1.0011
5940,1.0051
5941,1.00542
5942,1.0073
5943,1.00842
5944,1.0084
5945,1.00735
5946,1.0071
5947,1.01103
5948,1.01135
5949,1.01071
5950,1.00973
5951,1.00762
5952,1.00612
5953,1.00624
5954,1.00615
5955,1.00503
5956,1.00544
5957,1.00553
5958,1.00454
5959,1.0049
5960,1.0048
5961,1.015
5962,1.0151
5963,1.0151
5964,1.015
5965,1.0151
5966,1.01244
5967,1.01245
5968,1.01043
5969,1.0095
5970,1.0075
5971,1.00749
5972,1.009
5973,1.00951
5974,1.0085
5975,1.0082
5976,1.0091
5977,1.01447
5978,1.0198
5979,1.01956
5980,1.01918
5981,1.0148
5982,1.01464
5983,1.01628
5984,1.01437
5985,1.0139
5986,1.01367
5987,1.0144
5988,1.01443
5989,1.01333
5990,1.01208
5991,1.0125
5992,1.0128
5993,1.0124
5994,1.013
5995,1.01463
5996,1.0138
5997,1.0135
5998,1.0134
5999,1.01304
6000,1.01397
6001,1.01504
6002,1.0155
6003,1.01559
6004,1.01665
6005,1.01803
6006,1.01871
6007,1.01798
6008,1.00428
6009,1.0041
6010,1.00183
6011,1.00087
6012,1.00061
6013,0.9993
6014,0.998
6015,0.9975
6016,0.9972
6017,0.99773
6018,0.99807
6019,0.99833
6020,0.99857
6021,0.99903
6022,0.999
6023,1.00008
6024,1.00023
6025,0.99865
6026,0.99935
6027,1.001
6028,1.00146
6029,1.00234
6030,1.00099
6031,1.00097
6032,1.00078
6033,0.99984
6034,1.00049
6035,1.00085
6036,0.99999
6037,0.99895
6038,0.998
6039,0.99808
6040,0.9982
6041,0.9985
6042,0.9984
6043,0.9982
6044,0.9982
6045,0.99825
6046,0.99763
6047,0.99759
6048,0.99687
6049,0.99681
6050,0.99792
6051,0.99955
6052,1.00004
6053,0.99961
6054,0.99941
6055,1.00179
6056,1.00138
6057,1.00049
6058,1.00044
6059,1.00063
6060,1.00153
6061,0.99997
6062,0.99998
6063,1.0002
6064,1.0008
6065,0.9998
6066,0.9994
6067,1.00106
6068,1.00123
6069,1.00002
6070,1.00031
6071,1.0002
6072,0.9996
6073,0.99954
6074,0.99987
6075,0.99692
6076,0.99873
6077,0.99892
6078,0.99872
6079,0.99706
6080,0.99766
6081,1.00364
6082,1.00321
6083,1.00195
6084,1.00106
6085,1.00079
6086,1.00142
6087,1.00168
6088,1.00052
6089,1.00092
6090,0.99908
6091,1.00028
6092,1.00146
6093,1.0023
6094,1.00284
6095,1.0029
6096,1.0013
6097,1.00082
6098,1.00033
6099,1.0
6100,0.99936
6101,0.99869
6102,0.99817
6103,0.99821
6104,0.99868
6105,1.00049
6106,1.00021
6107,0.99962
6108,0.99896
6109,1.00136
6110,1.00181
6111,1.00139
6112,1.00133
6113,1.00128
6114,1.00252
6115,1.00275
6116,1.0028
6117,1.0032
6118,1.00323
6119,1.00505
6120,1.00376
6121,1.00339
6122,1.00336
6123,1.003
6124,1.003
6125,1.0037
6126,1.00424
6127,1.00358
6128,1.00186
6129,1.00103
6130,1.00137
6131,0.99888
6132,0.99845
6133,0.99973
6134,0.99993
6135,0.99961
6136,0.99834
6137,0.99717
6138,0.9979
6139,0.99784
6140,0.9977
6141,0.9972
6142,0.99745
6143,0.99751
6144,0.99689
6145,0.99711
6146,0.99675
6147,0.9967
6148,0.99683
6149,0.99553
6150,0.99187
6151,0.99124
6152,0.99372
6153,0.99347
6154,0.99252
6155,0.99203
6156,0.99163
6157,0.99128
6158,0.98858
6159,0.98841
6160,0.98884
6161,0.99101
6162,0.99097
6163,0.9851
6164,0.98414
6165,0.9848
6166,0.98407
6167,0.98325
6168,0.98217
6169,0.9838
6170,0.98281
6171,0.98291
6172,0.98394
6173,0.9834
6174,0.98535
6175,0.9907
6176,0.98868
6177,0.98864
6178,0.9886
6179,0.9888
6180,0.98774
6181,0.98548
6182,0.98411
6183,0.985
6184,0.98521
6185,0.9844
6186,0.9844
6187,0.984
6188,0.9842
6189,0.9839
6190,0.984
6191,0.98485
6192,0.9852
6193,0.98372
6194,0.9833
6195,0.98288
6196,0.98332
6197,0.98382
6198,0.98137
6199,0.97805
6200,0.97692
6201,0.97716
6202,0.97657
6203,0.97688
6204,0.97749
6205,0.97451
6206,0.97332
6207,0.9724
6208,0.97188
6209,0.96941
6210,0.96948
6211,0.96987
6212,0.9691
6213,0.9689
6214,0.96658
6215,0.96688
6216,0.96885
6217,0.97097
6218,0.9701
6219,0.96916
6220,0.96596
6221,0.96638
6222,0.96605
6223,0.96448
6224,0.9642
6225,0.96558
6226,0.97014
6227,0.96891
6228,0.96975
6229,0.96542
6230,0.96534
6231,0.96895
6232,0.9682
6233,0.96765
6234,0.96567
6235,0.96293
6236,0.96226
6237,0.96187
6238,0.96275
6239,0.962
6240,0.9611
6241,0.9617
6242,0.96241
6243,0.96387
6244,0.96413
6245,0.96345
6246,0.96448
6247,0.96458
6248,0.96555
6249,0.96708
6250,0.96673
6251,0.96472
6252,0.96283
6253,0.96472
6254,0.96525
6255,0.96488
6256,0.96435
6257,0.9633
6258,0.96283
6259,0.96159
6260,0.95853
6261,0.96008
6262,0.95993
6263,0.95973
6264,0.9597
6265,0.96
6266,0.95971
6267,0.96007
6268,0.9576
6269,0.9564
6270,0.95647
6271,0.95622
6272,0.95595
6273,0.95702
6274,0.95874
6275,0.95884
6276,0.95627
6277,0.96021
6278,0.95751
6279,0.95964
6280,0.96376
6281,0.96381
6282,0.96883
6283,0.97082
6284,0.97465
6285,0.9751
6286,0.9745
6287,0.97388
6288,0.9739
6289,0.97367
6290,0.97242
6291,0.9714
6292,0.96997
6293,0.96873
6294,0.96888
6295,0.969
6296,0.96878
6297,0.96732
6298,0.96757
6299,0.96666
6300,0.97066
6301,0.97189
6302,0.97466
6303,0.97285
6304,0.97493
6305,0.97705
6306,0.97899
6307,0.97977
6308,0.97896
6309,0.97968
6310,0.9809
6311,0.98152
6312,0.98249
6313,0.98439
6314,0.98384
6315,0.98333
6316,0.98293
6317,0.98168
6318,0.98129
6319,0.9808
6320,0.9828
6321,0.98336
6322,0.98387
6323,0.98537
6324,0.98379
6325,0.98039
6326,0.97686
6327,0.97843
6328,0.97763
6329,0.98089
6330,0.9818
6331,0.9789
6332,0.98007
6333,0.98156
6334,0.98123
6335,0.981
6336,0.9803
6337,0.97741
6338,0.97824
6339,0.98019
6340,0.98085
6341,0.98027
6342,0.98041
6343,0.98276
6344,0.98252
6345,0.98152
6346,0.98055
6347,0.98348
6348,0.98286
6349,0.9819
6350,0.98273
6351,0.9813
6352,0.97861
6353,0.97832
6354,0.9781
6355,0.97837
6356,0.98275
6357,0.98449
6358,0.98185
6359,0.98101
6360,0.98212
6361,0.98284
6362,0.98287
6363,0.9827
6364,0.98313
6365,0.98374
6366,0.98379
6367,0.98295
6368,0.98301
6369,0.98453
6370,0.98434
6371,0.98495
6372,0.9872
6373,0.98958
6374,0.98805
6375,0.98843
6376,0.99038
6377,0.98985
6378,0.99345
6379,0.99308
6380,0.99577
6381,0.99798
6382,0.99937
6383,0.99743
6384,0.99987
6385,0.99995
6386,0.99937
6387,0.9988
6388,0.9986
6389,0.9985
6390,0.999
6391,0.99907
6392,0.99745
6393,0.99716
6394,0.99715
6395,0.99789
6396,0.99949
6397,0.9978
6398,0.9957
6399,0.9962
6400,0.99317
6401,0.99271
6402,0.99231
6403,0.99143
6404,0.98773
6405,0.98726
6406,0.98764
6407,0.98815
6408,0.98953
6409,0.9897
6410,0.989
6411,0.9888
6412,0.98902
6413,0.9912
6414,0.99263
6415,0.99194
6416,0.99191
6417,0.99266
6418,0.9921
6419,0.99261
6420,0.9923
6421,0.99205
6422,0.9913
6423,0.99026
6424,0.98942
6425,0.98932
6426,0.98822
6427,0.98704
6428,0.98445
6429,0.98445
6430,0.98104
6431,0.9817
6432,0.9817
6433,0.98011
6434,0.98022
6435,0.9805
6436,0.9798
6437,0.9797
6438,0.97976
6439,0.9799
6440,0.9812
6441,0.98117
6442,0.98073
6443,0.9804
6444,0.98012
6445,0.98091
6446,0.98169
6447,0.98111
6448,0.98084
6449,0.98049
6450,0.98034
6451,0.97692
6452,0.9791
6453,0.97902
6454,0.97845
6455,0.97695
6456,0.97632
6457,0.97397
6458,0.97436
6459,0.97399
6460,0.9744
6461,0.97354
6462,0.97368
6463,0.97372
6464,0.9739
6465,0.97367
6466,0.97414
6467,0.97533
6468,0.97505
6469,0.97458
6470,0.9741
6471,0.97434
6472,0.97335
6473,0.97332
6474,0.97087
6475,0.97095
6476,0.97094
6477,0.97066
6478,0.9719
6479,0.97217
6480,0.97452
6481,0.97047
6482,0.97047
6483,0.97184
6484,0.97239
6485,0.97092
6486,0.97072
6487,0.9705
6488,0.9709
6489,0.97113
6490,0.97229
6491,0.97211
6492,0.97
6493,0.96959
6494,0.96852
6495,0.96877
6496,0.97027
6497,0.97248
6498,0.972
6499,0.97189
6500,0.97192
6501,0.9738
6502,0.97325
6503,0.97213
6504,0.97199
6505,0.97628
6506,0.97748
6507,0.97668
6508,0.9753
6509,0.97144
6510,0.9712
6511,0.97074
6512,0.9718
6513,0.97141
6514,0.97102
6515,0.97122
6516,0.96994
6517,0.97005
6518,0.97345
6519,0.97241
6520,0.97329
6521,0.97263
6522,0.97244
6523,0.97168
6524,0.97168
6525,0.97199
6526,0.97117
6527,0.97111
6528,0.97059
6529,0.97097
6530,0.96949
6531,0.96964
6532,0.972
6533,0.97065
6534,0.9704
6535,0.9706
6536,0.971
6537,0.971
6538,0.97219
6539,0.9715
6540,0.97062
6541,0.97034
6542,0.9706
6543,0.9707
6544,0.9709
6545,0.97067
6546,0.97143
6547,0.97439
6548,0.97358
6549,0.97532
6550,0.97485
6551,0.97016
6552,0.97264
6553,0.97991
6554,0.97988
6555,0.9806
6556,0.98002
6557,0.97892
6558,0.9781
6559,0.978
6560,0.9779
6561,0.9778
6562,0.97788
6563,0.98085
6564,0.98021
6565,0.97972
6566,0.979
6567,0.97863
6568,0.97971
6569,0.97882
6570,0.97672
6571,0.97539
6572,0.97568
6573,0.9742
6574,0.97769
6575,0.97997
6576,0.97541
6577,0.97688
6578,0.97483
6579,0.97299
6580,0.9732
6581,0.97291
6582,0.97302
6583,0.9718
6584,0.97379
6585,0.97379
6586,0.97254
6587,0.97373
6588,0.9743
6589,0.9751
6590,0.97504
6591,0.9752
6592,0.97476
6593,0.974
6594,0.97558
6595,0.97538
6596,0.9757
6597,0.97546
6598,0.97578
6599,0.97706
6600,0.97517
6601,0.97848
6602,0.97978
6603,0.98193
6604,0.98481
6605,0.9852
6606,0.9851
6607,0.9849
6608,0.98463
6609,0.9845
6610,0.98443
